Material_Order_ID,Delivery_Date,Order_Date,Order_Number,Material,Restaurant
R6M003000171,1999-08-27,1999-08-24,1000.0,全鴨,0006
R7M007000038,1999-08-27,1999-08-25,3000.0,豆腐,0007
R2M002000023,1999-08-28,1999-08-23,15000.0,麵線,0002
R5M003000069,1999-08-28,1999-08-22,2000.0,全鴨,0005
R7M006000008,1999-08-28,1999-08-26,8000.0,特殊辣香料,0007
R10M005000116,1999-08-28,1999-08-22,15000.0,鴨肉片,0010
R1M003000114,1999-08-28,1999-08-20,1500.0,全鴨,0001
R2M007000087,1999-08-29,1999-08-24,14181.0,豆腐,0002
R5M007000039,1999-08-29,1999-08-23,5692.0,豆腐,0005
R1M007000077,1999-08-29,1999-08-21,2000.0,豆腐,0001
R10M003000172,1999-08-30,1999-08-24,2000.0,全鴨,0010
R6M005000122,1999-08-30,1999-08-27,8000.0,鴨肉片,0006
R5M006000013,1999-08-31,1999-08-25,8000.0,特殊辣香料,0005
R3M003000160,1999-08-31,1999-08-24,2500.0,全鴨,0003
R6M007000039,1999-08-31,1999-08-28,5000.0,豆腐,0006
R9M006000015,1999-08-31,1999-08-23,10000.0,特殊辣香料,0009
R2M005000101,1999-09-01,1999-08-27,20000.0,鴨肉片,0002
R4M007000046,1999-09-01,1999-08-24,6000.0,豆腐,0004
R9M005000107,1999-09-01,1999-08-24,8000.0,鴨肉片,0009
R9M007000029,1999-09-01,1999-08-24,10000.0,豆腐,0009
R1M007000078,1999-09-02,1999-08-25,2000.0,豆腐,0001
R6M006000013,1999-09-02,1999-08-30,8000.0,特殊辣香料,0006
R4M003000104,1999-09-02,1999-08-25,2500.0,全鴨,0004
R2M007000088,1999-09-02,1999-08-28,8000.0,豆腐,0002
R2M004000034,1999-09-03,1999-08-29,30000.0,香草,0002
R3M005000116,1999-09-03,1999-08-27,20000.0,鴨肉片,0003
R7M007000039,1999-09-03,1999-09-01,3000.0,豆腐,0007
R8M007000036,1999-09-03,1999-08-24,3000.0,豆腐,0008
R1M004000052,1999-09-03,1999-08-26,10000.0,香草,0001
R4M005000081,1999-09-04,1999-08-27,26594.0,鴨肉片,0004
R2M003000111,1999-09-04,1999-08-30,3000.0,全鴨,0002
R10M007000032,1999-09-05,1999-08-30,12000.0,豆腐,0010
R8M003000081,1999-09-05,1999-08-26,1500.0,全鴨,0008
R8M004000019,1999-09-05,1999-08-26,20000.0,香草,0008
R7M003000129,1999-09-05,1999-09-03,2000.0,全鴨,0007
R7M004000097,1999-09-06,1999-09-04,8000.0,香草,0007
R3M006000017,1999-09-06,1999-08-30,30000.0,特殊辣香料,0003
R7M005000086,1999-09-06,1999-09-04,10000.0,鴨肉片,0007
R8M005000091,1999-09-06,1999-08-27,8000.0,鴨肉片,0008
R1M007000079,1999-09-06,1999-08-29,2000.0,豆腐,0001
R5M007000040,1999-09-06,1999-08-31,5000.0,豆腐,0005
R2M007000089,1999-09-06,1999-09-01,8000.0,豆腐,0002
R10M005000117,1999-09-07,1999-09-01,15000.0,鴨肉片,0010
R1M005000102,1999-09-07,1999-08-30,10000.0,鴨肉片,0001
R3M007000033,1999-09-07,1999-08-31,30000.0,豆腐,0003
R6M003000172,1999-09-07,1999-09-04,1000.0,全鴨,0006
R6M005000123,1999-09-08,1999-09-05,8000.0,鴨肉片,0006
R6M007000040,1999-09-08,1999-09-05,5000.0,豆腐,0006
R4M007000047,1999-09-08,1999-08-31,8537.0,豆腐,0004
R2M007000090,1999-09-09,1999-09-04,15976.0,豆腐,0002
R2M005000102,1999-09-10,1999-09-05,20000.0,鴨肉片,0002
R1M001000033,1999-09-10,1999-09-02,6000.0,米,0001
R1M007000080,1999-09-10,1999-09-02,2000.0,豆腐,0001
R9M005000108,1999-09-11,1999-09-03,8000.0,鴨肉片,0009
R5M005000055,1999-09-11,1999-09-05,15000.0,鴨肉片,0005
R10M003000173,1999-09-11,1999-09-05,2000.0,全鴨,0010
R3M005000117,1999-09-11,1999-09-04,20000.0,鴨肉片,0003
R7M007000040,1999-09-11,1999-09-09,3000.0,豆腐,0007
R2M006000019,1999-09-12,1999-09-07,24367.0,特殊辣香料,0002
R1M006000011,1999-09-12,1999-09-04,8000.0,特殊辣香料,0001
R8M007000037,1999-09-12,1999-09-02,3000.0,豆腐,0008
R1M007000081,1999-09-13,1999-09-05,2000.0,豆腐,0001
R2M007000091,1999-09-13,1999-09-08,8000.0,豆腐,0002
R1M003000115,1999-09-13,1999-09-05,1500.0,全鴨,0001
R7M002000084,1999-09-13,1999-09-11,2000.0,麵線,0007
R9M003000081,1999-09-14,1999-09-06,1500.0,全鴨,0009
R3M003000161,1999-09-14,1999-09-07,2500.0,全鴨,0003
R9M004000019,1999-09-14,1999-09-06,20000.0,香草,0009
R10M001000022,1999-09-14,1999-09-08,15000.0,米,0010
R3M004000041,1999-09-14,1999-09-07,30000.0,香草,0003
R9M007000030,1999-09-15,1999-09-07,10000.0,豆腐,0009
R5M007000041,1999-09-15,1999-09-09,6065.0,豆腐,0005
R4M007000048,1999-09-15,1999-09-07,6000.0,豆腐,0004
R10M007000033,1999-09-15,1999-09-09,12000.0,豆腐,0010
R2M001000029,1999-09-15,1999-09-10,12000.0,米,0002
R7M001000039,1999-09-15,1999-09-13,5000.0,米,0007
R6M007000041,1999-09-16,1999-09-13,5000.0,豆腐,0006
R3M001000019,1999-09-16,1999-09-09,20000.0,米,0003
R2M007000092,1999-09-17,1999-09-12,14375.0,豆腐,0002
R6M003000173,1999-09-17,1999-09-14,1000.0,全鴨,0006
R2M003000112,1999-09-17,1999-09-12,3000.0,全鴨,0002
R1M007000082,1999-09-17,1999-09-09,2000.0,豆腐,0001
R10M005000118,1999-09-17,1999-09-11,15000.0,鴨肉片,0010
R4M004000027,1999-09-18,1999-09-10,30000.0,香草,0004
R4M003000105,1999-09-18,1999-09-10,2500.0,全鴨,0004
R6M005000124,1999-09-18,1999-09-15,8000.0,鴨肉片,0006
R3M007000034,1999-09-18,1999-09-11,30000.0,豆腐,0003
R2M005000103,1999-09-19,1999-09-14,26198.0,鴨肉片,0002
R8M005000092,1999-09-19,1999-09-09,8000.0,鴨肉片,0008
R7M007000041,1999-09-19,1999-09-17,3000.0,豆腐,0007
R1M005000103,1999-09-19,1999-09-11,10000.0,鴨肉片,0001
R4M005000082,1999-09-19,1999-09-11,20000.0,鴨肉片,0004
R7M003000130,1999-09-19,1999-09-17,2000.0,全鴨,0007
R3M005000118,1999-09-19,1999-09-12,20000.0,鴨肉片,0003
R7M005000087,1999-09-20,1999-09-18,10000.0,鴨肉片,0007
R8M007000038,1999-09-20,1999-09-10,3000.0,豆腐,0008
R10M003000174,1999-09-21,1999-09-15,2000.0,全鴨,0010
R1M007000083,1999-09-21,1999-09-13,2000.0,豆腐,0001
R4M007000049,1999-09-21,1999-09-13,8095.0,豆腐,0004
R2M007000093,1999-09-21,1999-09-16,13942.0,豆腐,0002
R5M003000070,1999-09-21,1999-09-15,2000.0,全鴨,0005
R8M006000008,1999-09-21,1999-09-11,8000.0,特殊辣香料,0008
R9M005000109,1999-09-22,1999-09-14,8000.0,鴨肉片,0009
R8M001000016,1999-09-23,1999-09-13,10000.0,米,0008
R5M007000042,1999-09-23,1999-09-17,5000.0,豆腐,0005
R7M004000098,1999-09-24,1999-09-22,8000.0,香草,0007
R2M007000094,1999-09-24,1999-09-19,8000.0,豆腐,0002
R1M007000084,1999-09-25,1999-09-17,2000.0,豆腐,0001
R6M007000042,1999-09-25,1999-09-22,5000.0,豆腐,0006
R10M007000034,1999-09-25,1999-09-19,12000.0,豆腐,0010
R8M003000082,1999-09-26,1999-09-16,1500.0,全鴨,0008
R5M006000014,1999-09-27,1999-09-21,9477.0,特殊辣香料,0005
R6M003000174,1999-09-27,1999-09-24,1000.0,全鴨,0006
R9M006000016,1999-09-27,1999-09-19,10000.0,特殊辣香料,0009
R3M002000019,1999-09-27,1999-09-20,20000.0,麵線,0003
R7M007000042,1999-09-27,1999-09-25,3000.0,豆腐,0007
R1M003000116,1999-09-28,1999-09-20,1500.0,全鴨,0001
R1M007000085,1999-09-28,1999-09-20,2000.0,豆腐,0001
R9M007000031,1999-09-28,1999-09-20,10000.0,豆腐,0009
R2M007000095,1999-09-28,1999-09-23,8000.0,豆腐,0002
R10M005000119,1999-09-28,1999-09-22,15000.0,鴨肉片,0010
R3M005000119,1999-09-28,1999-09-21,20000.0,鴨肉片,0003
R4M007000050,1999-09-28,1999-09-20,6000.0,豆腐,0004
R10M006000011,1999-09-29,1999-09-23,20000.0,特殊辣香料,0010
R6M006000014,1999-09-29,1999-09-26,8000.0,特殊辣香料,0006
R8M007000039,1999-09-29,1999-09-19,3000.0,豆腐,0008
R6M005000125,1999-09-29,1999-09-26,8000.0,鴨肉片,0006
R2M005000104,1999-09-29,1999-09-24,27522.0,鴨肉片,0002
R3M003000162,1999-09-29,1999-09-22,2500.0,全鴨,0003
R10M003000175,1999-09-30,1999-09-24,2000.0,全鴨,0010
R2M003000113,1999-09-30,1999-09-25,5316.0,全鴨,0002
R3M007000035,1999-09-30,1999-09-23,30000.0,豆腐,0003
R3M006000018,1999-09-30,1999-09-23,30000.0,特殊辣香料,0003
R2M006000020,1999-10-01,1999-09-26,20000.0,特殊辣香料,0002
R5M007000043,1999-10-02,1999-09-26,5000.0,豆腐,0005
R1M007000086,1999-10-02,1999-09-24,2000.0,豆腐,0001
R2M007000096,1999-10-02,1999-09-27,11194.0,豆腐,0002
R8M005000093,1999-10-03,1999-09-23,8000.0,鴨肉片,0008
R1M005000104,1999-10-03,1999-09-25,10000.0,鴨肉片,0001
R4M006000006,1999-10-03,1999-09-25,30000.0,特殊辣香料,0004
R6M007000043,1999-10-03,1999-09-30,5000.0,豆腐,0006
R7M003000131,1999-10-03,1999-10-01,2000.0,全鴨,0007
R5M005000056,1999-10-04,1999-09-28,27196.0,鴨肉片,0005
R4M007000051,1999-10-04,1999-09-26,6000.0,豆腐,0004
R7M007000043,1999-10-04,1999-10-02,3000.0,豆腐,0007
R9M005000110,1999-10-04,1999-09-26,8000.0,鴨肉片,0009
R9M001000017,1999-10-04,1999-09-26,10000.0,米,0009
R9M003000082,1999-10-05,1999-09-27,1500.0,全鴨,0009
R7M005000088,1999-10-05,1999-10-03,10000.0,鴨肉片,0007
R5M001000017,1999-10-05,1999-09-29,10000.0,米,0005
R10M007000035,1999-10-06,1999-09-30,12000.0,豆腐,0010
R1M007000087,1999-10-06,1999-09-28,2000.0,豆腐,0001
R4M005000083,1999-10-06,1999-09-28,29935.0,鴨肉片,0004
R2M007000097,1999-10-06,1999-10-01,8000.0,豆腐,0002
R4M003000106,1999-10-06,1999-09-28,2500.0,全鴨,0004
R6M002000015,1999-10-06,1999-10-03,10000.0,麵線,0006
R3M005000120,1999-10-06,1999-09-29,20000.0,鴨肉片,0003
R7M006000009,1999-10-07,1999-10-05,8000.0,特殊辣香料,0007
R6M003000175,1999-10-07,1999-10-04,1000.0,全鴨,0006
R1M004000053,1999-10-07,1999-09-29,10000.0,香草,0001
R8M007000040,1999-10-07,1999-09-27,3000.0,豆腐,0008
R1M007000088,1999-10-09,1999-10-01,2000.0,豆腐,0001
R2M007000098,1999-10-09,1999-10-04,8000.0,豆腐,0002
R5M002000015,1999-10-09,1999-10-03,10000.0,麵線,0005
R10M005000120,1999-10-09,1999-10-03,15000.0,鴨肉片,0010
R2M005000105,1999-10-09,1999-10-04,20000.0,鴨肉片,0002
R6M005000126,1999-10-10,1999-10-07,8000.0,鴨肉片,0006
R10M004000036,1999-10-10,1999-10-04,30000.0,香草,0010
R5M007000044,1999-10-10,1999-10-04,5000.0,豆腐,0005
R10M003000176,1999-10-10,1999-10-04,2000.0,全鴨,0010
R7M002000085,1999-10-10,1999-10-08,2000.0,麵線,0007
R4M007000052,1999-10-11,1999-10-03,8166.0,豆腐,0004
R6M007000044,1999-10-11,1999-10-08,5000.0,豆腐,0006
R3M007000036,1999-10-11,1999-10-04,30000.0,豆腐,0003
R7M004000099,1999-10-12,1999-10-10,8000.0,香草,0007
R1M006000012,1999-10-12,1999-10-04,8000.0,特殊辣香料,0001
R7M007000044,1999-10-12,1999-10-10,3000.0,豆腐,0007
R9M007000032,1999-10-12,1999-10-04,10000.0,豆腐,0009
R2M003000114,1999-10-12,1999-10-07,3000.0,全鴨,0002
R1M003000117,1999-10-13,1999-10-05,1500.0,全鴨,0001
R2M007000099,1999-10-13,1999-10-08,8000.0,豆腐,0002
R1M007000089,1999-10-13,1999-10-05,2000.0,豆腐,0001
R3M003000163,1999-10-14,1999-10-07,2500.0,全鴨,0003
R9M002000015,1999-10-14,1999-10-06,10000.0,麵線,0009
R4M002000015,1999-10-14,1999-10-06,21374.0,麵線,0004
R5M004000022,1999-10-15,1999-10-09,20000.0,香草,0005
R9M005000111,1999-10-15,1999-10-07,8000.0,鴨肉片,0009
R3M005000121,1999-10-15,1999-10-08,20000.0,鴨肉片,0003
R2M004000035,1999-10-15,1999-10-10,44079.0,香草,0002
R10M007000036,1999-10-16,1999-10-10,12000.0,豆腐,0010
R5M003000071,1999-10-16,1999-10-10,2000.0,全鴨,0005
R7M003000132,1999-10-16,1999-10-14,2000.0,全鴨,0007
R8M007000041,1999-10-16,1999-10-06,3000.0,豆腐,0008
R1M007000090,1999-10-17,1999-10-09,2000.0,豆腐,0001
R2M007000100,1999-10-17,1999-10-12,15551.0,豆腐,0002
R6M003000176,1999-10-17,1999-10-14,1000.0,全鴨,0006
R8M005000094,1999-10-18,1999-10-08,8000.0,鴨肉片,0008
R8M003000083,1999-10-18,1999-10-08,1500.0,全鴨,0008
R6M001000017,1999-10-18,1999-10-15,10000.0,米,0006
R4M007000053,1999-10-18,1999-10-10,6000.0,豆腐,0004
R2M005000106,1999-10-18,1999-10-13,27266.0,鴨肉片,0002
R1M005000105,1999-10-18,1999-10-10,10000.0,鴨肉片,0001
R5M007000045,1999-10-19,1999-10-13,5000.0,豆腐,0005
R4M001000017,1999-10-19,1999-10-11,35944.0,米,0004
R6M007000045,1999-10-19,1999-10-16,5000.0,豆腐,0006
R2M006000021,1999-10-19,1999-10-14,36078.0,特殊辣香料,0002
R10M003000177,1999-10-20,1999-10-14,2000.0,全鴨,0010
R2M007000101,1999-10-20,1999-10-15,8000.0,豆腐,0002
R1M007000091,1999-10-20,1999-10-12,2000.0,豆腐,0001
R7M007000045,1999-10-20,1999-10-18,3000.0,豆腐,0007
R6M005000127,1999-10-21,1999-10-18,8000.0,鴨肉片,0006
R7M005000089,1999-10-21,1999-10-19,10000.0,鴨肉片,0007
R10M005000121,1999-10-21,1999-10-15,15000.0,鴨肉片,0010
R3M006000019,1999-10-22,1999-10-15,30000.0,特殊辣香料,0003
R3M005000122,1999-10-23,1999-10-16,20000.0,鴨肉片,0003
R3M007000037,1999-10-23,1999-10-16,30000.0,豆腐,0003
R4M003000107,1999-10-23,1999-10-15,3038.0,全鴨,0004
R1M007000092,1999-10-24,1999-10-16,2000.0,豆腐,0001
R9M006000017,1999-10-24,1999-10-16,10000.0,特殊辣香料,0009
R2M007000102,1999-10-24,1999-10-19,14863.0,豆腐,0002
R5M006000015,1999-10-24,1999-10-18,8000.0,特殊辣香料,0005
R9M007000033,1999-10-25,1999-10-17,10000.0,豆腐,0009
R8M007000042,1999-10-25,1999-10-15,3000.0,豆腐,0008
R4M005000084,1999-10-25,1999-10-17,37587.0,鴨肉片,0004
R2M003000115,1999-10-25,1999-10-20,3000.0,全鴨,0002
R6M006000015,1999-10-25,1999-10-22,8000.0,特殊辣香料,0006
R4M007000054,1999-10-25,1999-10-17,6725.0,豆腐,0004
R7M001000040,1999-10-25,1999-10-23,5000.0,米,0007
R10M007000037,1999-10-26,1999-10-20,12000.0,豆腐,0010
R9M003000083,1999-10-27,1999-10-19,1500.0,全鴨,0009
R2M007000103,1999-10-27,1999-10-22,8000.0,豆腐,0002
R9M005000112,1999-10-27,1999-10-19,8000.0,鴨肉片,0009
R7M007000046,1999-10-27,1999-10-25,3000.0,豆腐,0007
R5M007000046,1999-10-27,1999-10-21,5285.0,豆腐,0005
R2M005000107,1999-10-28,1999-10-23,20000.0,鴨肉片,0002
R6M007000046,1999-10-28,1999-10-25,5000.0,豆腐,0006
R1M003000118,1999-10-28,1999-10-20,1500.0,全鴨,0001
R1M007000093,1999-10-28,1999-10-20,2000.0,豆腐,0001
R6M003000177,1999-10-28,1999-10-25,1000.0,全鴨,0006
R5M005000057,1999-10-29,1999-10-23,15000.0,鴨肉片,0005
R7M003000133,1999-10-29,1999-10-27,2000.0,全鴨,0007
R7M004000100,1999-10-29,1999-10-27,8000.0,香草,0007
R10M003000178,1999-10-30,1999-10-24,2000.0,全鴨,0010
R4M007000055,1999-10-31,1999-10-23,6087.0,豆腐,0004
R3M003000164,1999-10-31,1999-10-24,2500.0,全鴨,0003
R2M007000104,1999-10-31,1999-10-26,15693.0,豆腐,0002
R1M007000094,1999-10-31,1999-10-23,2000.0,豆腐,0001
R10M006000012,1999-11-01,1999-10-26,20000.0,特殊辣香料,0010
R3M005000123,1999-11-01,1999-10-25,20000.0,鴨肉片,0003
R8M005000095,1999-11-02,1999-10-23,8000.0,鴨肉片,0008
R1M005000106,1999-11-02,1999-10-25,10000.0,鴨肉片,0001
R6M005000128,1999-11-02,1999-10-30,8000.0,鴨肉片,0006
R10M005000122,1999-11-02,1999-10-27,15000.0,鴨肉片,0010
R3M007000038,1999-11-03,1999-10-27,30000.0,豆腐,0003
R8M007000043,1999-11-03,1999-10-24,3000.0,豆腐,0008
R7M002000086,1999-11-03,1999-11-01,2000.0,麵線,0007
R1M007000095,1999-11-04,1999-10-27,2000.0,豆腐,0001
R5M007000047,1999-11-04,1999-10-29,8977.0,豆腐,0005
R2M007000105,1999-11-04,1999-10-30,11880.0,豆腐,0002
R7M007000047,1999-11-04,1999-11-02,3000.0,豆腐,0007
R10M007000038,1999-11-05,1999-10-30,12000.0,豆腐,0010
R6M007000047,1999-11-05,1999-11-02,5000.0,豆腐,0006
R1M002000023,1999-11-06,1999-10-29,8000.0,麵線,0001
R7M005000090,1999-11-07,1999-11-05,10000.0,鴨肉片,0007
R6M003000178,1999-11-07,1999-11-04,1000.0,全鴨,0006
R2M006000022,1999-11-07,1999-11-02,20000.0,特殊辣香料,0002
R1M007000096,1999-11-07,1999-10-30,2000.0,豆腐,0001
R8M006000009,1999-11-07,1999-10-28,8000.0,特殊辣香料,0008
R4M007000056,1999-11-07,1999-10-30,6000.0,豆腐,0004
R2M005000108,1999-11-07,1999-11-02,22302.0,鴨肉片,0002
R2M007000106,1999-11-07,1999-11-02,15278.0,豆腐,0002
R2M003000116,1999-11-07,1999-11-02,3000.0,全鴨,0002
R8M003000084,1999-11-08,1999-10-29,1500.0,全鴨,0008
R9M007000034,1999-11-08,1999-10-31,10000.0,豆腐,0009
R9M005000113,1999-11-08,1999-10-31,8000.0,鴨肉片,0009
R1M006000013,1999-11-09,1999-11-01,8000.0,特殊辣香料,0001
R4M003000108,1999-11-09,1999-11-01,2500.0,全鴨,0004
R3M005000124,1999-11-09,1999-11-02,20000.0,鴨肉片,0003
R10M003000179,1999-11-09,1999-11-03,2000.0,全鴨,0010
R8M002000014,1999-11-10,1999-10-31,10000.0,麵線,0008
R5M003000072,1999-11-10,1999-11-04,3915.0,全鴨,0005
R1M004000054,1999-11-10,1999-11-02,10000.0,香草,0001
R1M007000097,1999-11-11,1999-11-03,2000.0,豆腐,0001
R2M007000107,1999-11-11,1999-11-06,8774.0,豆腐,0002
R7M003000134,1999-11-11,1999-11-09,2000.0,全鴨,0007
R1M003000119,1999-11-12,1999-11-04,1500.0,全鴨,0001
R7M007000048,1999-11-12,1999-11-10,3000.0,豆腐,0007
R8M007000044,1999-11-12,1999-11-02,3000.0,豆腐,0008
R4M007000057,1999-11-13,1999-11-05,8498.0,豆腐,0004
R5M007000048,1999-11-13,1999-11-07,5000.0,豆腐,0005
R6M005000129,1999-11-13,1999-11-10,8000.0,鴨肉片,0006
R6M007000048,1999-11-13,1999-11-10,5000.0,豆腐,0006
R4M005000085,1999-11-13,1999-11-05,20000.0,鴨肉片,0004
R3M006000020,1999-11-14,1999-11-07,30000.0,特殊辣香料,0003
R2M007000108,1999-11-14,1999-11-09,13953.0,豆腐,0002
R1M007000098,1999-11-14,1999-11-06,2000.0,豆腐,0001
R10M005000123,1999-11-14,1999-11-08,15000.0,鴨肉片,0010
R3M007000039,1999-11-15,1999-11-08,30000.0,豆腐,0003
R10M007000039,1999-11-15,1999-11-09,12000.0,豆腐,0010
R1M001000034,1999-11-15,1999-11-07,6000.0,米,0001
R7M004000101,1999-11-16,1999-11-14,8000.0,香草,0007
R6M003000179,1999-11-16,1999-11-13,1000.0,全鴨,0006
R3M004000042,1999-11-16,1999-11-09,30000.0,香草,0003
R2M001000030,1999-11-16,1999-11-11,12000.0,米,0002
R1M005000107,1999-11-16,1999-11-08,10000.0,鴨肉片,0001
R3M003000165,1999-11-16,1999-11-09,2500.0,全鴨,0003
R8M005000096,1999-11-17,1999-11-07,8000.0,鴨肉片,0008
R9M003000084,1999-11-17,1999-11-09,1500.0,全鴨,0009
R2M005000109,1999-11-17,1999-11-12,32346.0,鴨肉片,0002
R1M007000099,1999-11-18,1999-11-10,2000.0,豆腐,0001
R2M007000109,1999-11-18,1999-11-13,8000.0,豆腐,0002
R7M006000010,1999-11-18,1999-11-16,8000.0,特殊辣香料,0007
R3M005000125,1999-11-18,1999-11-11,20000.0,鴨肉片,0003
R2M003000117,1999-11-19,1999-11-14,3000.0,全鴨,0002
R7M007000049,1999-11-19,1999-11-17,3000.0,豆腐,0007
R10M003000180,1999-11-19,1999-11-13,2000.0,全鴨,0010
R9M007000035,1999-11-20,1999-11-12,10000.0,豆腐,0009
R9M005000114,1999-11-20,1999-11-12,8000.0,鴨肉片,0009
R5M006000016,1999-11-20,1999-11-14,8000.0,特殊辣香料,0005
R8M007000045,1999-11-20,1999-11-10,3000.0,豆腐,0008
R4M007000058,1999-11-20,1999-11-12,6000.0,豆腐,0004
R9M006000018,1999-11-20,1999-11-12,10000.0,特殊辣香料,0009
R6M007000049,1999-11-21,1999-11-18,5000.0,豆腐,0006
R6M006000016,1999-11-21,1999-11-18,8000.0,特殊辣香料,0006
R5M007000049,1999-11-21,1999-11-15,5000.0,豆腐,0005
R2M007000110,1999-11-21,1999-11-16,8000.0,豆腐,0002
R2M002000024,1999-11-22,1999-11-17,28015.0,麵線,0002
R7M002000087,1999-11-22,1999-11-20,2000.0,麵線,0007
R1M007000100,1999-11-22,1999-11-14,2000.0,豆腐,0001
R7M005000091,1999-11-22,1999-11-20,10000.0,鴨肉片,0007
R5M005000058,1999-11-23,1999-11-17,15000.0,鴨肉片,0005
R2M006000023,1999-11-24,1999-11-19,32828.0,特殊辣香料,0002
R10M007000040,1999-11-24,1999-11-18,12000.0,豆腐,0010
R6M005000130,1999-11-24,1999-11-21,8000.0,鴨肉片,0006
R2M007000111,1999-11-25,1999-11-20,8748.0,豆腐,0002
R4M004000028,1999-11-25,1999-11-17,40350.0,香草,0004
R4M003000109,1999-11-25,1999-11-17,3675.0,全鴨,0004
R10M005000124,1999-11-25,1999-11-19,15000.0,鴨肉片,0010
R7M003000135,1999-11-25,1999-11-23,2000.0,全鴨,0007
R1M007000101,1999-11-25,1999-11-17,2000.0,豆腐,0001
R2M004000036,1999-11-26,1999-11-21,33559.0,香草,0002
R2M005000110,1999-11-26,1999-11-21,39471.0,鴨肉片,0002
R3M007000040,1999-11-26,1999-11-19,30000.0,豆腐,0003
R4M007000059,1999-11-26,1999-11-18,6000.0,豆腐,0004
R3M005000126,1999-11-26,1999-11-19,20000.0,鴨肉片,0003
R7M007000050,1999-11-26,1999-11-24,3000.0,豆腐,0007
R6M003000180,1999-11-27,1999-11-24,1000.0,全鴨,0006
R10M002000020,1999-11-27,1999-11-21,15000.0,麵線,0010
R1M003000120,1999-11-27,1999-11-19,1500.0,全鴨,0001
R8M003000085,1999-11-28,1999-11-18,1500.0,全鴨,0008
R8M007000046,1999-11-29,1999-11-19,3000.0,豆腐,0008
R10M004000037,1999-11-29,1999-11-23,30000.0,香草,0010
R2M007000112,1999-11-29,1999-11-24,10074.0,豆腐,0002
R10M003000181,1999-11-29,1999-11-23,2000.0,全鴨,0010
R1M007000102,1999-11-29,1999-11-21,2000.0,豆腐,0001
R6M007000050,1999-11-30,1999-11-27,5000.0,豆腐,0006
R4M005000086,1999-11-30,1999-11-22,20000.0,鴨肉片,0004
R1M005000108,1999-11-30,1999-11-22,10000.0,鴨肉片,0001
R5M007000050,1999-11-30,1999-11-24,5000.0,豆腐,0005
R9M005000115,1999-11-30,1999-11-22,8000.0,鴨肉片,0009
R8M005000097,1999-12-01,1999-11-21,8000.0,鴨肉片,0008
R3M003000166,1999-12-02,1999-11-25,2500.0,全鴨,0003
R2M007000113,1999-12-02,1999-11-27,8000.0,豆腐,0002
R4M007000060,1999-12-02,1999-11-24,6494.0,豆腐,0004
R2M003000118,1999-12-02,1999-11-27,3000.0,全鴨,0002
R1M007000103,1999-12-02,1999-11-24,2000.0,豆腐,0001
R9M007000036,1999-12-03,1999-11-25,10000.0,豆腐,0009
R7M004000102,1999-12-04,1999-12-02,8000.0,香草,0007
R3M005000127,1999-12-04,1999-11-27,20000.0,鴨肉片,0003
R7M007000051,1999-12-04,1999-12-02,3000.0,豆腐,0007
R10M007000041,1999-12-04,1999-11-28,12000.0,豆腐,0010
R10M006000013,1999-12-04,1999-11-28,20000.0,特殊辣香料,0010
R2M005000111,1999-12-05,1999-11-30,20000.0,鴨肉片,0002
R5M003000073,1999-12-05,1999-11-29,2000.0,全鴨,0005
R6M005000131,1999-12-05,1999-12-02,8000.0,鴨肉片,0006
R10M005000125,1999-12-05,1999-11-29,15000.0,鴨肉片,0010
R6M004000019,1999-12-06,1999-12-03,30000.0,香草,0006
R1M007000104,1999-12-06,1999-11-28,2000.0,豆腐,0001
R2M007000114,1999-12-06,1999-12-01,9091.0,豆腐,0002
R3M006000021,1999-12-07,1999-11-30,30000.0,特殊辣香料,0003
R7M005000092,1999-12-07,1999-12-05,10000.0,鴨肉片,0007
R3M007000041,1999-12-07,1999-11-30,30000.0,豆腐,0003
R7M002000088,1999-12-07,1999-12-05,2000.0,麵線,0007
R4M006000007,1999-12-07,1999-11-29,30000.0,特殊辣香料,0004
R6M003000181,1999-12-07,1999-12-04,1000.0,全鴨,0006
R6M007000051,1999-12-08,1999-12-05,5000.0,豆腐,0006
R8M007000047,1999-12-08,1999-11-28,3000.0,豆腐,0008
R1M006000014,1999-12-08,1999-11-30,8000.0,特殊辣香料,0001
